480.22,164.87,"answer. The AI's re",125,2753.6999998093,1757445219915
480.12,165.12,"answer. The AI's re",125,2857.5,1757445220018
478.02,158.44,"answer. The AI's re",125,2944.5999999046,1757445220105
469.74,139.43,"r answer. The AI's r",124,3033.6999998093,1757445220194
463.86,110.71,"ir answer. The AI's",123,3126.8999998569,1757445220287
491.53,74.27,"se wait patiently. I",44,3211.7999999523,1757445220372
501.12,41.12,"e wait patiently. It",45,3291.8999998569,1757445220452
497.2,7.44,"se wait patiently. I",44,3385.5999999046,1757445220546
-1,-1,,,3461.6999998093,1757445220622
-1,-1,,,3549.6999998093,1757445220710
-1,-1,,,3630.7999999523,1757445220791
-1,-1,,,3715.1999998093,1757445220875
-1,-1,,,3790.6999998093,1757445220951
-1,-1,,,3872.0999999046,1757445221032
-1,-1,,,3946.0999999046,1757445221106
-1,-1,,,4024.0999999046,1757445221184
-1,-1,,,4093.6999998093,1757445221254
-1,-1,,,4167.6999998093,1757445221328
-1,-1,,,4246.7999999523,1757445221407
-1,-1,,,4341.1999998093,1757445221501
-1,-1,,,4423.1999998093,1757445221583
-1,-1,,,4508.7999999523,1757445221669
-1,-1,,,4582,1757445221742
-1,-1,,,4650.8999998569,1757445221811
-1,-1,,,4721.5,1757445221882
-1,-1,,,4796.1999998093,1757445221956
-1,-1,,,4905,1757445222065
-1,-1,,,4973.3999998569,1757445222134
-1,-1,,,5041.5,1757445222202
-1,-1,,,5107.6999998093,1757445222268
-1,-1,,,5176.0999999046,1757445222336
-1,-1,,,5252.3999998569,1757445222413
-1,-1,,,5324.5,1757445222485
-1,-1,,,5396.5,1757445222557
-1,-1,,,5467.7999999523,1757445222628
-1,-1,,,5541.7999999523,1757445222702
-1,-1,,,5616.2999999523,1757445222776
-1,-1,,,5691.3999998569,1757445222851
-1,-1,,,5761.3999998569,1757445222922
-1,-1,,,5835.3999998569,1757445222996
-1,-1,,,5909.5,1757445223070
-1,-1,,,5980.2999999523,1757445223140
-1,-1,,,6050.0999999046,1757445223210
-1,-1,,,6125,1757445223285
-1,-1,,,6193.8999998569,1757445223354
-1,-1,,,6262.5,1757445223423
303.12,1.44,"ur question, please",27,6331.0999999046,1757445223491
333.66,5.01,"question, please wai",30,6408.6999998093,1757445223569
-1,-1,,,6483.7999999523,1757445223644
-1,-1,,,6556.6999998093,1757445223717
-1,-1,,,6642.0999999046,1757445223802
-1,-1,,,6718.2999999523,1757445223878
-1,-1,,,6784.1999998093,1757445223944
-1,-1,,,6858.0999999046,1757445224018
-1,-1,,,6939.3999998569,1757445224100
-1,-1,,,7012.2999999523,1757445224172
-1,-1,,,7092.7999999523,1757445224253
-1,-1,,,7166.8999998569,1757445224327
-1,-1,,,7240.3999998569,1757445224401
-1,-1,,,7313.0999999046,1757445224473
-1,-1,,,7389,1757445224549
-1,-1,,,7477.6999998093,1757445224638
-1,-1,,,7564,1757445224724
-1,-1,,,7652.5,1757445224813
-1,-1,,,7740.6999998093,1757445224901
-1,-1,,,7829.8999998569,1757445224990
-1,-1,,,7916.6999998093,1757445225077
439.76,4.32,"please wait patient",39,8001.5999999046,1757445225162
427.21,23.03,", please wait patien",38,8095.1999998093,1757445225255
439.68,22.09,"please wait patient",39,8184.3999998569,1757445225345
448.45,21.06,"please wait patientl",40,8276.6999998093,1757445225437
-1,-1,,,8384,1757445225544
-1,-1,,,8475.5999999046,1757445225636
-1,-1,,,8563.0999999046,1757445225723
-1,-1,,,8651,1757445225811
-1,-1,,,8729.3999998569,1757445225890
-1,-1,,,8809.1999998093,1757445225969
486.9,121.27,"answer. The AI's re",125,8887.8999998569,1757445226048
676.1,143.87,"response will show u",143,8965.7999999523,1757445226126
850.97,128.29,"ow up here.",159,9048,1757445226208
-1,-1,,,9122.8999998569,1757445226283
-1,-1,,,9201.3999998569,1757445226362
-1,-1,,,9281.1999998093,1757445226441
-1,-1,,,9359.2999999523,1757445226519
-1,-1,,,9448.2999999523,1757445226608
-1,-1,,,9525.6999998093,1757445226686
-1,-1,,,9596.5,1757445226757
-1,-1,,,9667,1757445226827
-1,-1,,,9740.5,1757445226901
-1,-1,,,9815.0999999046,1757445226975
-1,-1,,,9891.5999999046,1757445227052
-1,-1,,,9962.0999999046,1757445227122
-1,-1,,,10034.599999905,1757445227195
-1,-1,,,10108.099999905,1757445227268
-1,-1,,,10175.099999905,1757445227335
-1,-1,,,10245.399999857,1757445227406
-1,-1,,,10315,1757445227475
-1,-1,,,10388.5,1757445227549
21.44,35.97,"After you t",1,10463.199999809,1757445227623
65.56,1.12,"After you type",5,10536.199999809,1757445227697
-1,-1,,,10614.5,1757445227775
-1,-1,,,10695.399999857,1757445227856
-1,-1,,,10763.699999809,1757445227924
-1,-1,,,10833.799999952,1757445227994
-1,-1,,,10902.799999952,1757445228063
-1,-1,,,10981.5,1757445228142
-1,-1,,,11053.899999857,1757445228214
-1,-1,,,11123.5,1757445228284
-1,-1,,,11198.299999952,1757445228358
-1,-1,,,11270.699999809,1757445228431
-1,-1,,,11344.899999857,1757445228505
-1,-1,,,11417.399999857,1757445228578
-1,-1,,,11489.599999905,1757445228650
-1,-1,,,11571.399999857,1757445228732
-1,-1,,,11645.199999809,1757445228805
-1,-1,,,11715.899999857,1757445228876
-1,-1,,,11784.599999905,1757445228945
-1,-1,,,11864.099999905,1757445229024
-1,-1,,,11946.5,1757445229107
-1,-1,,,12017.299999952,1757445229178
-1,-1,,,12087.899999857,1757445229248
-1,-1,,,12158,1757445229318
-1,-1,,,12226,1757445229386
-1,-1,,,12296,1757445229456
-1,-1,,,12366.299999952,1757445229527
-1,-1,,,12433.899999857,1757445229594
-1,-1,,,12501.799999952,1757445229662
-1,-1,,,12569.099999905,1757445229729
-1,-1,,,12639.399999857,1757445229800
-1,-1,,,12716.799999952,1757445229877
-1,-1,,,12795.899999857,1757445229956
-1,-1,,,12878,1757445230038
-1,-1,,,12950.199999809,1757445230111
-1,-1,,,13021.799999952,1757445230182
-1,-1,,,13094.199999809,1757445230255
-1,-1,,,13167.399999857,1757445230328
-1,-1,,,13243.699999809,1757445230404
-1,-1,,,13314.899999857,1757445230475
-1,-1,,,13382.699999809,1757445230543
-1,-1,,,13452.5,1757445230613
-1,-1,,,13529.799999952,1757445230690
-1,-1,,,13601.199999809,1757445230761
-1,-1,,,13672.099999905,1757445230832
-1,-1,,,13745.199999809,1757445230905
-1,-1,,,13815.5,1757445230976
-1,-1,,,13899.599999905,1757445231060
907.03,67.83,"1 minute",82,13969.699999809,1757445231130
-1,-1,,,14047,1757445231207
-1,-1,,,14138,1757445231298
-1,-1,,,14218.799999952,1757445231379
-1,-1,,,14287.699999809,1757445231448
-1,-1,,,14364.5,1757445231525
-1,-1,,,14441.399999857,1757445231602
-1,-1,,,14514.799999952,1757445231675
-1,-1,,,14593.5,1757445231754
-1,-1,,,14667.599999905,1757445231828
-1,-1,,,14736.5,1757445231897
-1,-1,,,14803.799999952,1757445231964
-1,-1,,,14882.199999809,1757445232042
0.04,73.46,"After you",0,14973.899999857,1757445232134
53.81,78.17,"After you type",4,15048.899999857,1757445232209
31.68,76.36,"After you ty",2,15124.299999952,1757445232285
28.35,57.52,"After you ty",2,15194.099999905,1757445232354
-1,-1,,,15280.799999952,1757445232441
-1,-1,,,15357.299999952,1757445232517
-1,-1,,,15429.799999952,1757445232590
-1,-1,,,15512.899999857,1757445232673
-1,-1,,,15590.699999809,1757445232751
-1,-1,,,15660.399999857,1757445232820
-1,-1,,,15731.799999952,1757445232892
-1,-1,,,15799.699999809,1757445232960
-1,-1,,,15867,1757445233027
-1,-1,,,15935.799999952,1757445233096
103.49,112.91,"for AI to finish ge",91,16011.5,1757445233172
431.01,175.71,"their answer. The AI",120,16087.699999809,1757445233248
713.93,195.95,"ponse will show up h",146,16163.099999905,1757445233323
-1,-1,,,16238.5,1757445233399
-1,-1,,,16312.399999857,1757445233473
-1,-1,,,16383.299999952,1757445233544
-1,-1,,,16485.099999905,1757445233645
-1,-1,,,16556.599999905,1757445233717
-1,-1,,,16624,1757445233784
-1,-1,,,16698.899999857,1757445233859
-1,-1,,,16772.699999809,1757445233933
-1,-1,,,16846.5,1757445234007
-1,-1,,,16917.299999952,1757445234077
-1,-1,,,16993.699999809,1757445234154
-1,-1,,,17072.199999809,1757445234232
-1,-1,,,17151,1757445234311
893.74,143.75,"w up here.",160,17222.899999857,1757445234383
613.83,100.56,"AI's response will",137,17295,1757445234455
351.33,33.46,"uestion, please wait",31,17363.199999809,1757445234524
-1,-1,,,17434,1757445234594
-1,-1,,,17504.899999857,1757445234665
-1,-1,,,17574.799999952,1757445234735
-1,-1,,,17641.399999857,1757445234802
-1,-1,,,17706.199999809,1757445234866
