736,99.4,"w up here.",160,1800.3999998569,0,1764435934239
736,99.4,"w up here.",160,1848.1999998093,1,1764435934287
736,99.4,"w up here.",160,1906.8999998569,1,1764435934346
736,99.4,"w up here.",160,1947.2999999523,1,1764435934386
736,100.4,"w up here.",160,1989.5999999046,1,1764435934428
736,100.4,"w up here.",160,2027.1999998093,1,1764435934466
737,103.4,"w up here.",160,2071,1,1764435934510
737,107.4,"w up here.",160,2135.5,1,1764435934574
738,108.4,"w up here.",160,2176.0999999046,1,1764435934615
738,108.4,"w up here.",160,2218.1999998093,1,1764435934657
738,108.4,"w up here.",160,2267.1999998093,1,1764435934706
739,109.4,"w up here.",160,2319.6999998093,1,1764435934759
739,109.4,"w up here.",160,2358.1999998093,1,1764435934797
739,109.4,"w up here.",160,2396.8999998569,1,1764435934836
739,109.4,"w up here.",160,2451.3999998569,1,1764435934890
739,109.4,"w up here.",160,2500.8999998569,1,1764435934940
739,109.4,"w up here.",160,2550.3999998569,1,1764435934989
740,110.4,"w up here.",160,2602.7999999523,1,1764435935042
740,110.4,"w up here.",160,2642.8999998569,1,1764435935082
740,110.4,"w up here.",160,2682.0999999046,1,1764435935121
739,109.4,"w up here.",160,2735.6999998093,1,1764435935174
709,95.4,"w up here.",160,2774.2999999523,1,1764435935213
684,86.4,"w up here.",160,2817.1999998093,1,1764435935256
668,76.4,"y. It might take up",60,2870.5999999046,1,1764435935309
644,66.4,"tly. It might take u",58,2910,1,1764435935349
620,63.4,"ently. It might take",56,2949.5,1,1764435935388
615,62.4,"iently. It might tak",55,2994.1999998093,1,1764435935433
576,50.4,"patiently. It might",52,3036.0999999046,1,1764435935475
552,47.4,"it patiently. It mig",49,3097.2999999523,1,1764435935536
566,44.4,"patiently. It might",51,3162.5999999046,1,1764435935602
624,22.4,"ently. It might take",56,3225.5999999046,1,1764435935664
632,11.4,"ntly. It might take",57,3267.1999998093,1,1764435935706
628,2.4,"ently. It might take",56,3323.3999998569,1,1764435935762
-1,-1,,,3366.2999999523,1,1764435935805
-1,-1,,,3422.6999998093,1,1764435935861
-1,-1,,,3475.5,1,1764435935914
-1,-1,,,3518.3999998569,1,1764435935957
-1,-1,,,3570.3999998569,1,1764435936009
-1,-1,,,3624.5,1,1764435936063
-1,-1,,,3665.3999998569,1,1764435936104
-1,-1,,,3722.5,1,1764435936161
-1,-1,,,3771.5999999046,1,1764435936210
-1,-1,,,3820.6999998093,1,1764435936259
-1,-1,,,3871.1999998093,1,1764435936310
-1,-1,,,3930.2999999523,1,1764435936369
-1,-1,,,3989.2999999523,1,1764435936428
-1,-1,,,4036.1999998093,1,1764435936475
-1,-1,,,4087.8999998569,1,1764435936527
-1,-1,,,4137.6999998093,1,1764435936576
-1,-1,,,4184,1,1764435936623
-1,-1,,,4236.1999998093,1,1764435936675
-1,-1,,,4285.0999999046,1,1764435936724
-1,-1,,,4339.6999998093,1,1764435936778
-1,-1,,,4389.1999998093,1,1764435936828
-1,-1,,,4435.0999999046,1,1764435936874
-1,-1,,,4485.1999998093,1,1764435936924
-1,-1,,,4534.8999998569,1,1764435936974
-1,-1,,,4584.8999998569,1,1764435937023
-1,-1,,,4637.0999999046,1,1764435937076
-1,-1,,,4684.6999998093,1,1764435937123
-1,-1,,,4737.3999998569,1,1764435937176
-1,-1,,,4789.0999999046,1,1764435937228
-1,-1,,,4829.0999999046,1,1764435937268
-1,-1,,,4886.8999998569,1,1764435937326
-1,-1,,,4936.8999998569,1,1764435937376
-1,-1,,,4988.2999999523,1,1764435937427
-1,-1,,,5034.5999999046,1,1764435937473
-1,-1,,,5084.6999998093,1,1764435937523
-1,-1,,,5134.7999999523,1,1764435937574
-1,-1,,,5189,1,1764435937628
-1,-1,,,5235.5,1,1764435937674
-1,-1,,,5288.1999998093,1,1764435937727
-1,-1,,,5328.8999998569,1,1764435937768
-1,-1,,,5384.3999998569,1,1764435937823
-1,-1,,,5434.1999998093,1,1764435937873
-1,-1,,,5489.2999999523,1,1764435937928
-1,-1,,,5537.1999998093,1,1764435937976
-1,-1,,,5588.1999998093,1,1764435938027
-1,-1,,,5637.3999998569,1,1764435938076
-1,-1,,,5676.6999998093,1,1764435938115
-1,-1,,,5716.8999998569,1,1764435938156
-1,-1,,,5767.6999998093,1,1764435938206
-1,-1,,,5809,1,1764435938248
-1,-1,,,5848.2999999523,1,1764435938287
-1,-1,,,5905.7999999523,1,1764435938344
-1,-1,,,5947.5999999046,1,1764435938386
-1,-1,,,6005.1999998093,1,1764435938444
-1,-1,,,6057.5999999046,1,1764435938496
-1,-1,,,6099.5,1,1764435938538
-1,-1,,,6154.6999998093,1,1764435938593
-1,-1,,,6196.2999999523,1,1764435938635
-1,-1,,,6251.5,1,1764435938690
-1,-1,,,6296.5999999046,1,1764435938735
-1,-1,,,6355.5,1,1764435938794
-1,-1,,,6396,1,1764435938835
-1,-1,,,6438.7999999523,1,1764435938877
-1,-1,,,6487.5999999046,1,1764435938926
