-1,-1,,,5453.1000000015,0,1760719417545
-1,-1,,,5730.8999999985,0,1760719417825
-1,-1,,,5971.1000000015,0,1760719418063
-1,-1,,,6176.1000000015,0,1760719418267
-1,-1,,,6375,0,1760719418466
-1,-1,,,6597.5,0,1760719418689
-1,-1,,,6771,0,1760719418862
-1,-1,,,6957.1999999955,0,1760719419048
-1,-1,,,7132.799999997,0,1760719419224
-1,-1,,,7324.8999999985,0,1760719419416
-1,-1,,,7518,0,1760719419609
-1,-1,,,7747.8999999985,0,1760719419839
-1,-1,,,7930.1000000015,0,1760719420021
-1,-1,,,8095.1999999955,0,1760719420186
-1,-1,,,8297.6999999955,0,1760719420389
-1,-1,,,8526.6999999955,0,1760719420617
-1,-1,,,8724.799999997,0,1760719420816
-1,-1,,,8918.1000000015,0,1760719421009
-1,-1,,,9096.1000000015,0,1760719421187
-1,-1,,,9264.799999997,0,1760719421356
-1,-1,,,9456,0,1760719421547
-1,-1,,,9640.1000000015,0,1760719421731
-1,-1,,,9847,0,1760719421938
-1,-1,,,10028.899999999,0,1760719422120
-1,-1,,,10194.899999999,0,1760719422286
-1,-1,,,10352.600000001,0,1760719422446
-1,-1,,,10539.399999999,0,1760719422630
-1,-1,,,10711.600000001,0,1760719422802
-1,-1,,,10876.699999996,0,1760719422967
-1,-1,,,11054,0,1760719423145
-1,-1,,,11213.299999997,0,1760719423305
-1,-1,,,11378.399999999,0,1760719423470
-1,-1,,,11556.100000001,0,1760719423647
-1,-1,,,11725.699999996,0,1760719423817
-1,-1,,,11895.399999999,0,1760719423986
-1,-1,,,12072.5,0,1760719424163
-1,-1,,,12232.199999996,0,1760719424323
-1,-1,,,12411.5,0,1760719424502
-1,-1,,,12706.799999997,0,1760719424797
-1,-1,,,12898.699999996,0,1760719424990
-1,-1,,,13085.799999997,0,1760719425177
-1,-1,,,13252.699999996,0,1760719425344
-1,-1,,,13434.899999999,0,1760719425526
-1,-1,,,13614.600000001,0,1760719425706
-1,-1,,,13795.899999999,0,1760719425887
-1,-1,,,13989.100000001,0,1760719426080
-1,-1,,,14166.899999999,0,1760719426258
-1,-1,,,14341.299999997,0,1760719426431
-1,-1,,,14509.100000001,0,1760719426600
-1,-1,,,14687,0,1760719426778
-1,-1,,,14851.5,0,1760719426942
-1,-1,,,15039.699999996,0,1760719427131
-1,-1,,,15202.100000001,0,1760719427293
-1,-1,,,15349.799999997,0,1760719427441
-1,-1,,,15529.899999999,0,1760719427622
-1,-1,,,15737.5,0,1760719427829
