330,62.03,"question, please wa",29,8586.6999999881,0,1761120679190
330,62.03,"question, please wa",29,8684.599999994,1,1761120679281
330,62.03,"question, please wa",29,8909.400000006,1,1761120679505
330,62.03,"question, please wa",29,8999,1,1761120679595
330,62.03,"question, please wa",29,9104.5,1,1761120679700
330,62.03,"question, please wa",29,9310.6999999881,1,1761120679906
330,62.03,"question, please wa",29,9400.6999999881,1,1761120679996
330,62.03,"question, please wa",29,9483.900000006,1,1761120680079
330,62.03,"question, please wa",29,9577.5,1,1761120680173
330,62.03,"question, please wa",29,9666.3000000119,1,1761120680262
330,62.03,"question, please wa",29,9747,1,1761120680342
330,61.03,"question, please wa",29,9838.1999999881,1,1761120680434
330,61.03,"question, please wa",29,9932.400000006,1,1761120680528
330,61.03,"question, please wa",29,10018.400000006,1,1761120680614
330,61.03,"question, please wa",29,10103.199999988,1,1761120680699
330,61.03,"question, please wa",29,10182.300000012,1,1761120680778
330,61.03,"question, please wa",29,10264.900000006,1,1761120680860
330,61.03,"question, please wa",29,10345.300000012,1,1761120680941
330,61.03,"question, please wa",29,10425.5,1,1761120681021
330,61.03,"question, please wa",29,10508.800000012,1,1761120681104
330,61.03,"question, please wa",29,10593.599999994,1,1761120681189
330,61.03,"question, please wa",29,10675.800000012,1,1761120681271
331,61.03,"question, please wa",29,10778.199999988,1,1761120681374
331,61.03,"question, please wa",29,10861.599999994,1,1761120681457
331,61.03,"question, please wa",29,10945.5,1,1761120681541
332,61.03,"question, please wa",29,11037.099999994,1,1761120681633
332,60.03,"question, please wa",29,11127.099999994,1,1761120681723
332,60.03,"question, please wa",29,11206.300000012,1,1761120681802
332,60.03,"question, please wa",29,11306.300000012,1,1761120681902
332,60.03,"question, please wa",29,11383.599999994,1,1761120681979
332,60.03,"question, please wa",29,11468,1,1761120682063
332,60.03,"question, please wa",29,11548.599999994,1,1761120682144
332,60.03,"question, please wa",29,11630.599999994,1,1761120682226
332,59.03,"question, please wa",29,11719.300000012,1,1761120682315
332,59.03,"question, please wa",29,11796.199999988,1,1761120682392
332,59.03,"question, please wa",29,11870.5,1,1761120682466
332,59.03,"question, please wa",29,11948,1,1761120682543
332,58.03,"question, please wa",29,12028.599999994,1,1761120682624
325,44.03,"question, please wa",29,12108.300000012,1,1761120682704
323,41.03,"question, please wa",29,12191.699999988,1,1761120682787
308,20.03,"ur question, please",27,12271.400000006,1,1761120682867
-1,-1,,,12370.199999988,1,1761120682966
-1,-1,,,12467.400000006,1,1761120683063
-1,-1,,,12544.599999994,1,1761120683140
-1,-1,,,12634.199999988,1,1761120683229
-1,-1,,,12722.300000012,1,1761120683317
-1,-1,,,12820.199999988,1,1761120683415
-1,-1,,,12933.199999988,1,1761120683528
-1,-1,,,13044,1,1761120683639
-1,-1,,,13150.699999988,1,1761120683746
-1,-1,,,13256.800000012,1,1761120683852
-1,-1,,,13349.699999988,1,1761120683945
-1,-1,,,13433.900000006,1,1761120684029
-1,-1,,,13527.5,1,1761120684123
-1,-1,,,13623,1,1761120684218
-1,-1,,,13716.400000006,1,1761120684312
-1,-1,,,13807.400000006,1,1761120684403
-1,-1,,,13896.599999994,1,1761120684492
-1,-1,,,13983.800000012,1,1761120684579
-1,-1,,,14066.599999994,1,1761120684662
-1,-1,,,14163.400000006,1,1761120684759
-1,-1,,,14252.099999994,1,1761120684847
-1,-1,,,14340.099999994,1,1761120684935
-1,-1,,,14417.599999994,1,1761120685013
-1,-1,,,14490.199999988,1,1761120685085
-1,-1,,,14567.900000006,1,1761120685163
-1,-1,,,14658.099999994,1,1761120685253
-1,-1,,,14747.599999994,1,1761120685343
-1,-1,,,14830.099999994,1,1761120685425
-1,-1,,,14909.400000006,1,1761120685505
-1,-1,,,14984.300000012,1,1761120685580
-1,-1,,,15067.199999988,1,1761120685662
-1,-1,,,15155,1,1761120685750
-1,-1,,,15235.300000012,1,1761120685830
-1,-1,,,15319.300000012,1,1761120685915
-1,-1,,,15411.599999994,1,1761120686007
-1,-1,,,15501.300000012,1,1761120686097
-1,-1,,,15588.400000006,1,1761120686184
-1,-1,,,15676.099999994,1,1761120686271
-1,-1,,,15751,1,1761120686346
-1,-1,,,15828.300000012,1,1761120686424
-1,-1,,,15913.599999994,1,1761120686509
-1,-1,,,15992.599999994,1,1761120686588
-1,-1,,,16079.800000012,1,1761120686675
-1,-1,,,16162.300000012,1,1761120686758
-1,-1,,,16244.199999988,1,1761120686840
-1,-1,,,16329.699999988,1,1761120686925
-1,-1,,,16403.099999994,1,1761120686999
-1,-1,,,16476.699999988,1,1761120687072
-1,-1,,,16556.699999988,1,1761120687152
-1,-1,,,16624.400000006,1,1761120687220
-1,-1,,,16682.599999994,1,1761120687278
-1,-1,,,16774.300000012,1,1761120687369
-1,-1,,,16843.900000006,1,1761120687439
-1,-1,,,16908.199999988,1,1761120687503
-1,-1,,,16978.5,1,1761120687574
-1,-1,,,17053.599999994,1,1761120687649
-1,-1,,,17126.900000006,1,1761120687722
-1,-1,,,17201,1,1761120687796
-1,-1,,,17279,1,1761120687874
-1,-1,,,17359,1,1761120687954
-1,-1,,,17444.099999994,1,1761120688039
454,21.03,"please wait patientl",40,17520,1,1761120688115
586,119.03,"patiently. It might",52,17596,1,1761120688191
616,137.03,"iently. It might tak",55,17676.400000006,1,1761120688272
616,137.03,"iently. It might tak",55,17747,1,1761120688342
616,137.03,"iently. It might tak",55,17816.300000012,1,1761120688412
616,137.03,"iently. It might tak",55,17890.300000012,1,1761120688486
784,258.03,"t take up to 1 minut",70,17978.900000006,1,1761120688575
1040,478.03,"r AI to finish gener",94,18065.300000012,1,1761120688661
1042,480.03,"r AI to finish gener",94,18146.800000012,1,1761120688742
1042,480.03,"r AI to finish gener",94,18224.400000006,1,1761120688820
1042,480.03,"r AI to finish gener",94,18305.099999994,1,1761120688901
1047,547.03,"r AI to finish gener",94,18396.400000006,1,1761120688992
-1,-1,,,18484.800000012,1,1761120689080
-1,-1,,,18560.599999994,1,1761120689156
-1,-1,,,18635.699999988,1,1761120689231
-1,-1,,,18716.199999988,1,1761120689312
-1,-1,,,18785.900000006,1,1761120689381
-1,-1,,,18867.099999994,1,1761120689462
-1,-1,,,18942.199999988,1,1761120689537
-1,-1,,,19020.900000006,1,1761120689616
-1,-1,,,19093.699999988,1,1761120689689
-1,-1,,,19210.199999988,1,1761120689806
-1,-1,,,19290.599999994,1,1761120689886
-1,-1,,,19366,1,1761120689961
-1,-1,,,19446.199999988,1,1761120690042
-1,-1,,,19517,1,1761120690112
-1,-1,,,19594.199999988,1,1761120690189
-1,-1,,,19669.800000012,1,1761120690265
-1,-1,,,19746.599999994,1,1761120690342
-1,-1,,,19818.699999988,1,1761120690414
-1,-1,,,19889.699999988,1,1761120690485
-1,-1,,,19959.699999988,1,1761120690555
-1,-1,,,20029.199999988,1,1761120690625
-1,-1,,,20105.900000006,1,1761120690701
-1,-1,,,20180,1,1761120690775
-1,-1,,,20251.199999988,1,1761120690846
-1,-1,,,20328,1,1761120690923
-1,-1,,,20401.5,1,1761120690997
-1,-1,,,20476.099999994,1,1761120691071
-1,-1,,,20548.900000006,1,1761120691144
-1,-1,,,20614.5,1,1761120691210
-1,-1,,,20678.599999994,1,1761120691274
-1,-1,,,20755.400000006,1,1761120691351
-1,-1,,,20823.599999994,1,1761120691419
-1,-1,,,20897.199999988,1,1761120691492
-1,-1,,,20958.599999994,1,1761120691554
-1,-1,,,21029,1,1761120691624
-1,-1,,,21126.900000006,1,1761120691722
-1,-1,,,21228.199999988,1,1761120691823
-1,-1,,,21336.400000006,1,1761120691932
-1,-1,,,21524.199999988,1,1761120773624
-1,-1,,,21672.099999994,1,1761120773771
-1,-1,,,21815.300000012,1,1761120773915
909,515.03,"1 minute for AI to",82,21979.699999988,1,1761120774079
848,311.03,"up to 1 minute for",76,22140.800000012,1,1761120774240
842,290.03,"up to 1 minute for",76,22310.5,1,1761120774411
842,290.03,"up to 1 minute for",76,22466.199999988,1,1761120774566
824,207.03,"ke up to 1 minute fo",74,22635,1,1761120774735
784,92.03,"t take up to 1 minut",70,22806.300000012,1,1761120774906
783,93.03,"t take up to 1 minut",70,22968.800000012,1,1761120775069
779,76.03,"t take up to 1 minut",70,23162.800000012,1,1761120775262
758,15.03,"ght take up to 1 min",68,23325,1,1761120775425
-1,-1,,,23492.699999988,1,1761120775592
-1,-1,,,23661.5,1,1761120775761
-1,-1,,,23833.099999994,1,1761120775932
-1,-1,,,23991,1,1761120776090
-1,-1,,,24167.400000006,1,1761120776267
-1,-1,,,24322,1,1761120776421
-1,-1,,,24481.300000012,1,1761120776580
-1,-1,,,24626,1,1761120776725
-1,-1,,,24788.800000012,1,1761120776888
-1,-1,,,24943.5,1,1761120777043
-1,-1,,,25105.800000012,1,1761120777206
-1,-1,,,25248.800000012,1,1761120777349
-1,-1,,,25398,1,1761120777498
-1,-1,,,25554.5,1,1761120777654
-1,-1,,,25688,1,1761120777788
-1,-1,,,25825.300000012,1,1761120777925
-1,-1,,,25973.800000012,1,1761120778074
-1,-1,,,26094.400000006,1,1761120778194
-1,-1,,,26244.199999988,1,1761120778344
-1,-1,,,26343.900000006,1,1761120778443
-1,-1,,,26419,1,1761120778519
-1,-1,,,26502.400000006,1,1761120778602
-1,-1,,,26573.199999988,1,1761120778672
-1,-1,,,26639.400000006,1,1761120778739
-1,-1,,,26701.400000006,1,1761120778801
-1,-1,,,26757.300000012,1,1761120778856
-1,-1,,,26814.599999994,1,1761120778914
-1,-1,,,26882.099999994,1,1761120778981
-1,-1,,,26938.199999988,1,1761120779037
-1,-1,,,26999.400000006,1,1761120779099
-1,-1,,,27056.300000012,1,1761120779156
-1,-1,,,27116.199999988,1,1761120779215
-1,-1,,,27180.900000006,1,1761120779280
-1,-1,,,27263.300000012,1,1761120779363
-1,-1,,,27339.400000006,1,1761120779439
-1,-1,,,27408.300000012,1,1761120779508
-1,-1,,,27471.900000006,1,1761120779571
-1,-1,,,27530.900000006,1,1761120779630
-1,-1,,,27596.300000012,1,1761120779695
-1,-1,,,27659.099999994,1,1761120779758
-1,-1,,,27732.400000006,1,1761120779832
-1,-1,,,27796.5,1,1761120779896
-1,-1,,,27859,1,1761120779958
-1,-1,,,27926.300000012,1,1761120780026
-1,-1,,,27996.5,1,1761120780096
-1,-1,,,28060.900000006,1,1761120780160
-1,-1,,,28129.699999988,1,1761120780229
-1,-1,,,28206.300000012,1,1761120780306
-1,-1,,,28267.400000006,1,1761120780367
-1,-1,,,28333.900000006,1,1761120780433
-1,-1,,,28402.099999994,1,1761120780501
-1,-1,,,28475.900000006,1,1761120780575
-1,-1,,,28532.699999988,1,1761120780632
-1,-1,,,28594.699999988,1,1761120780694
-1,-1,,,28656.099999994,1,1761120780755
-1,-1,,,28725.300000012,1,1761120780825
-1,-1,,,28784.599999994,1,1761120780884
-1,-1,,,28840.699999988,1,1761120780940
-1,-1,,,28897.599999994,1,1761120780997
-1,-1,,,28955.699999988,1,1761120781055
-1,-1,,,29016.199999988,1,1761120781115
-1,-1,,,29074.5,1,1761120781174
-1,-1,,,29133.400000006,1,1761120781233
-1,-1,,,29210,1,1761120781309
-1,-1,,,29276.800000012,1,1761120781376
-1,-1,,,29332.5,1,1761120781432
-1,-1,,,29388.400000006,1,1761120781488
-1,-1,,,29448.900000006,1,1761120781548
-1,-1,,,29509.300000012,1,1761120781609
-1,-1,,,29579.800000012,1,1761120781679
-1,-1,,,29645.099999994,1,1761120781744
-1,-1,,,29710.5,1,1761120781810
-1,-1,,,29778.400000006,1,1761120781878
-1,-1,,,29848.400000006,1,1761120781948
-1,-1,,,29918.599999994,1,1761120782018
-1,-1,,,29981.599999994,1,1761120782081
-1,-1,,,30055.5,1,1761120782155
-1,-1,,,30115.900000006,1,1761120782215
-1,-1,,,30173.099999994,1,1761120782272
-1,-1,,,30239.5,1,1761120782340
-1,-1,,,30308.099999994,1,1761120782407
-1,-1,,,30387.300000012,1,1761120782487
-1,-1,,,30453.800000012,1,1761120782553
-1,-1,,,30530,1,1761120782629
-1,-1,,,30593.900000006,1,1761120782693
-1,-1,,,30650.199999988,1,1761120782749
-1,-1,,,30708.400000006,1,1761120782808
-1,-1,,,30762.300000012,1,1761120782861
-1,-1,,,30826.699999988,1,1761120782926
-1,-1,,,30889.199999988,1,1761120782989
-1,-1,,,30962.199999988,1,1761120783062
-1,-1,,,31029.599999994,1,1761120783129
-1,-1,,,31087.199999988,1,1761120783186
-1,-1,,,31150.900000006,1,1761120783250
-1,-1,,,31214.400000006,1,1761120783314
-1,-1,,,31272.699999988,1,1761120783372
-1,-1,,,31339.599999994,1,1761120783439
-1,-1,,,31402.599999994,1,1761120783502
-1,-1,,,31462.099999994,1,1761120783561
-1,-1,,,31520.800000012,1,1761120783620
-1,-1,,,31581.800000012,1,1761120783681
-1,-1,,,31651.800000012,1,1761120783751
-1,-1,,,31709.400000006,1,1761120783809
-1,-1,,,31773.699999988,1,1761120783873
-1,-1,,,31842.599999994,1,1761120783942
-1,-1,,,31901.599999994,1,1761120784001
-1,-1,,,31988.300000012,1,1761120784088
-1,-1,,,32050.300000012,1,1761120784150
-1,-1,,,32111.699999988,1,1761120784211
-1,-1,,,32178.599999994,1,1761120784278
-1,-1,,,32239.599999994,1,1761120784339
-1,-1,,,32299.900000006,1,1761120784399
-1,-1,,,32360.800000012,1,1761120784460
-1,-1,,,32423.099999994,1,1761120784522
-1,-1,,,32489,1,1761120784588
-1,-1,,,32551.400000006,1,1761120784651
-1,-1,,,32620.300000012,1,1761120784720
-1,-1,,,32695.099999994,1,1761120784794
-1,-1,,,32766.800000012,1,1761120784866
-1,-1,,,32842,1,1761120784941
-1,-1,,,32915.300000012,1,1761120785014
-1,-1,,,32994.199999988,1,1761120785093
-1,-1,,,33062.5,1,1761120785162
-1,-1,,,33132.300000012,1,1761120785232
-1,-1,,,33204.099999994,1,1761120785303
-1,-1,,,33285.099999994,1,1761120785384
-1,-1,,,33355.599999994,1,1761120785455
-1,-1,,,33424.300000012,1,1761120785524
-1,-1,,,33498.800000012,1,1761120785598
-1,-1,,,33598.900000006,1,1761120785698
-1,-1,,,33692.5,1,1761120785792
-1,-1,,,33782.800000012,1,1761120785882
-1,-1,,,33875.699999988,1,1761120785975
-1,-1,,,33956.599999994,1,1761120786056
-1,-1,,,34043.400000006,1,1761120786143
-1,-1,,,34129.300000012,1,1761120786228
-1,-1,,,34208,1,1761120786307
-1,-1,,,34292.400000006,1,1761120786392
-1,-1,,,34371,1,1761120786470
-1,-1,,,34454,1,1761120786553
-1,-1,,,34542.800000012,1,1761120786642
-1,-1,,,34610.5,1,1761120786710
-1,-1,,,34676.699999988,1,1761120786776
-1,-1,,,34749.400000006,1,1761120786849
-1,-1,,,34824.400000006,1,1761120786924
