-1,-1,,,102669.90000004,1757426047206
-1,-1,,,102745.30000001,1757426047281
562.3,0.13,"werful tool in publi",50,102807.90000004,1757426047344
558.15,50.57,"werful tool in publi",50,102866.80000001,1757426047403
555.21,86.86,"Here are some key po",112,102926.10000002,1757426047462
513.23,98.22,"ry. Here are some ke",108,103000.90000004,1757426047537
442.32,116.97,"can vary. Here are",101,103072.20000005,1757426047608
395.48,194.36,"consider:",139,103128.20000005,1757426047664
341.56,224.39,"ss varies:",163,103189.70000005,1757426047726
265.58,259.92,"ss varies:",163,103245.20000005,1757426047781
214.05,313.62,"rent vaccines have d",183,103303.5,1757426047840
188.91,321.84,"fferent vaccines hav",180,103365.70000005,1757426047902
211.42,239.9,"iveness varies:",158,103423.10000002,1757426047959
173.33,244.47,"ectiveness varies:",155,103480.60000002,1757426048017
237.03,139.38,"its effectiveness c",83,103544.40000004,1757426048081
256.48,183.79,"consider:",139,103609.40000004,1757426048146
282.21,162.75,"consider:",139,103670.30000001,1757426048206
325.18,147.49,"ectiveness can vary.",91,103729,1757426048265
345.52,69.71,"lly considered a pow",31,103786.20000005,1757426048322
295.25,19.86,"enerally considered",26,103842.70000005,1757426048379
-1,-1,,,103906.70000005,1757426048443
-1,-1,,,103963,1757426048499
219.98,0.1,"on is generally cons",19,104024.20000005,1757426048560
-1,-1,,,104083.30000001,1757426048620
-1,-1,,,104146.60000002,1757426048683
-1,-1,,,104209.30000001,1757426048745
-1,-1,,,104281.70000005,1757426048818
-1,-1,,,104355.80000001,1757426048892
336.02,20.08,"ally considered a po",30,104422.10000002,1757426048958
327.74,22.5,"rally considered a p",29,104491.80000001,1757426049028
351.47,42.78,"lly considered a pow",31,104553.20000005,1757426049089
340.43,43.72,"ally considered a po",30,104610,1757426049146
349.81,88.13,"tiveness can vary. H",93,104670.80000001,1757426049207
357.03,46.28,"ly considered a powe",32,104743.80000001,1757426049280
398.73,52.68,"considered a powerfu",35,104808.40000004,1757426049345
410.87,44.71,"nsidered a powerful",37,104876.80000001,1757426049413
477.38,5.88,"ed a powerful tool i",43,104946.40000004,1757426049483
506.35,10.36,"a powerful tool in",45,105013.30000001,1757426049550
527.9,1.59,"powerful tool in pu",47,105079.80000001,1757426049616
499.01,28.24,"a powerful tool in",45,105145.40000004,1757426049682
474.37,5.53,"red a powerful tool",42,105212.70000005,1757426049749
-1,-1,,,105287.60000002,1757426049824
