648,582,102669.90000004,1757426047206
640,584,102745.30000001,1757426047281
627,582,102807.90000004,1757426047344
623,582,102866.80000001,1757426047403
623,582,102926.10000002,1757426047462
623,582,103000.90000004,1757426047537
623,581,103072.20000005,1757426047608
623,581,103128.20000005,1757426047664
623,581,103189.70000005,1757426047726
623,581,103245.20000005,1757426047781
623,581,103303.5,1757426047839
614,580,103365.70000005,1757426047902
491,553,103423.10000002,1757426047959
447,525,103480.60000002,1757426048016
434,508,103544.40000004,1757426048080
415,457,103609.40000004,1757426048145
367,404,103670.30000001,1757426048206
309,355,103729,1757426048265
307,354,103786.20000005,1757426048322
306,400,103842.70000005,1757426048379
317,436,103906.70000005,1757426048443
321,446,103963,1757426048499
323,449,104024.20000005,1757426048560
323,449,104083.30000001,1757426048619
324,449,104146.60000002,1757426048683
340,449,104209.30000001,1757426048745
353,436,104281.70000005,1757426048818
368,423,104355.80000001,1757426048892
393,412,104422.10000002,1757426048958
410,409,104491.80000001,1757426049028
424,408,104553.20000005,1757426049089
435,412,104610,1757426049146
465,415,104670.80000001,1757426049207
520,408,104743.80000001,1757426049280
548,404,104808.40000004,1757426049344
577,396,104876.80000001,1757426049413
586,395,104946.40000004,1757426049482
586,395,105013.30000001,1757426049549
586,395,105079.80000001,1757426049616
586,395,105145.40000004,1757426049681
586,395,105212.70000005,1757426049749
586,395,105287.60000002,1757426049823
586,395,105350.80000001,1757426049887
586,395,105416.70000005,1757426049953
586,395,105484.40000004,1757426050020
589,395,105547,1757426050083
599,395,105612.10000002,1757426050148
614,399,105675.80000001,1757426050212
633,406,105735.70000005,1757426050272
674,411,105796,1757426050332
692,408,105862.80000001,1757426050399
692,408,105931.70000005,1757426050468
692,408,105993.90000004,1757426050530
691,408,106049.40000004,1757426050585
495,406,106120.10000002,1757426050656
192,431,106180.5,1757426050716
178,440,106245.10000002,1757426050781
175,447,106305.80000001,1757426050842
173,463,106372.40000004,1757426050908
174,479,106435.30000001,1757426050971
175,479,106501.30000001,1757426051037
175,479,106564.70000005,1757426051101
175,479,106621.20000005,1757426051157
175,481,106683,1757426051219
176,479,106747.80000001,1757426051284
179,471,106808.40000004,1757426051344
180,464,106863.80000001,1757426051400
180,464,106932.70000005,1757426051469
183,467,106998.40000004,1757426051534
198,477,107056.20000005,1757426051592
227,486,107125.70000005,1757426051662
242,484,107184.20000005,1757426051720
272,480,107243.20000005,1757426051779
286,474,107302.40000004,1757426051838
289,473,107363.70000005,1757426051900
301,477,107431.70000005,1757426051968
327,481,107497,1757426052033
352,483,107567,1757426052103
355,483,107633.20000005,1757426052169
357,483,107696,1757426052232
357,483,107752.10000002,1757426052288
358,481,107815.30000001,1757426052351
358,481,107879.30000001,1757426052415
358,480,107943.60000002,1757426052479
358,480,108005.80000001,1757426052542
358,481,108073.30000001,1757426052609
358,481,108130.80000001,1757426052667
366,483,108199.10000002,1757426052735
410,490,108264.10000002,1757426052800
429,488,108329.60000002,1757426052865
