-1,-1,,,9661.299999997,0,1761098113692
-1,-1,,,9821.299999997,1,1761098113833
-1,-1,,,9908.799999997,1,1761098113920
-1,-1,,,9996.5,1,1761098114008
-1,-1,,,10083.199999996,1,1761098114095
-1,-1,,,10164.299999997,1,1761098114176
-1,-1,,,10244.100000001,1,1761098114256
-1,-1,,,10323.199999996,1,1761098114335
-1,-1,,,10428.699999996,1,1761098114440
-1,-1,,,10509,1,1761098114520
-1,-1,,,10590.799999997,1,1761098114602
-1,-1,,,10667.5,1,1761098114679
-1,-1,,,10763,1,1761098114774
-1,-1,,,10849.199999996,1,1761098114861
-1,-1,,,10930.600000001,1,1761098114942
-1,-1,,,11023.699999996,1,1761098115035
-1,-1,,,11104.299999997,1,1761098115116
-1,-1,,,11193.199999996,1,1761098115205
-1,-1,,,11272.399999999,1,1761098115284
-1,-1,,,11357,1,1761098115369
-1,-1,,,11438.299999997,1,1761098115450
-1,-1,,,11523.899999999,1,1761098115535
-1,-1,,,11605.699999996,1,1761098115617
-1,-1,,,11691.799999997,1,1761098115703
-1,-1,,,11771.5,1,1761098115783
-1,-1,,,11855.899999999,1,1761098115867
-1,-1,,,11937.399999999,1,1761098115949
-1,-1,,,12023.299999997,1,1761098116035
-1,-1,,,12102.5,1,1761098116114
-1,-1,,,12183.600000001,1,1761098116195
-1,-1,,,12272.100000001,1,1761098116283
-1,-1,,,12355.199999996,1,1761098116366
-1,-1,,,12439.399999999,1,1761098116451
-1,-1,,,12533.699999996,1,1761098116545
-1,-1,,,12621.600000001,1,1761098116633
-1,-1,,,12702.799999997,1,1761098116714
-1,-1,,,12797,1,1761098116808
-1,-1,,,12881.799999997,1,1761098116893
-1,-1,,,12955.799999997,1,1761098116967
-1,-1,,,13040.399999999,1,1761098117052
-1,-1,,,13120.5,1,1761098117132
-1,-1,,,13206.799999997,1,1761098117218
-1,-1,,,13293.5,1,1761098117305
-1,-1,,,13372.399999999,1,1761098117384
-1,-1,,,13453.199999996,1,1761098117465
-1,-1,,,13538.799999997,1,1761098117550
-1,-1,,,13644.299999997,1,1761098117656
-1,-1,,,13743.799999997,1,1761098117755
-1,-1,,,13834.100000001,1,1761098117845
-1,-1,,,13913.600000001,1,1761098117925
-1,-1,,,13992.899999999,1,1761098118004
-1,-1,,,14068.100000001,1,1761098118080
-1,-1,,,14156,1,1761098118168
-1,-1,,,14234.600000001,1,1761098118246
-1,-1,,,14318.799999997,1,1761098118330
-1,-1,,,14400.199999996,1,1761098118412
-1,-1,,,14487,1,1761098118499
-1,-1,,,14570,1,1761098118581
-1,-1,,,14655.100000001,1,1761098118667
-1,-1,,,14740.799999997,1,1761098118752
-1,-1,,,14816.799999997,1,1761098118828
-1,-1,,,14904.699999996,1,1761098118916
-1,-1,,,14981.5,1,1761098118993
-1,-1,,,15068.399999999,1,1761098119080
-1,-1,,,15151.600000001,1,1761098119163
-1,-1,,,15232.299999997,1,1761098119244
-1,-1,,,15318.399999999,1,1761098119330
-1,-1,,,15401.799999997,1,1761098119413
-1,-1,,,15488.100000001,1,1761098119500
-1,-1,,,15560.899999999,1,1761098119572
-1,-1,,,15639.299999997,1,1761098119651
-1,-1,,,15715.199999996,1,1761098119727
-1,-1,,,15800.399999999,1,1761098119812
-1,-1,,,15884,1,1761098119895
-1,-1,,,15966,1,1761098119977
-1,-1,,,16042.199999996,1,1761098120054
-1,-1,,,16116.899999999,1,1761098120128
-1,-1,,,16210.899999999,1,1761098120222
-1,-1,,,16281.399999999,1,1761098120293
-1,-1,,,16369.600000001,1,1761098120381
-1,-1,,,16447.699999996,1,1761098120459
-1,-1,,,16530.199999996,1,1761098120541
-1,-1,,,16615.799999997,1,1761098120627
-1,-1,,,16700.5,1,1761098120712
-1,-1,,,16788.199999996,1,1761098120800
-1,-1,,,16862.5,1,1761098120874
-1,-1,,,16937.699999996,1,1761098120950
-1,-1,,,17021,1,1761098121033
-1,-1,,,17097.5,1,1761098121109
-1,-1,,,17191.600000001,1,1761098121203
-1,-1,,,17267.799999997,1,1761098121279
-1,-1,,,17353.100000001,1,1761098121365
-1,-1,,,17430.899999999,1,1761098121442
-1,-1,,,17518.600000001,1,1761098121530
-1,-1,,,17598.899999999,1,1761098121610
-1,-1,,,17679.899999999,1,1761098121691
-1,-1,,,17771.299999997,1,1761098121783
-1,-1,,,17853.399999999,1,1761098121865
-1,-1,,,17931.299999997,1,1761098121943
-1,-1,,,18050.100000001,1,1761098122061
-1,-1,,,18132.299999997,1,1761098122144
-1,-1,,,18218,1,1761098122229
-1,-1,,,18311.199999996,1,1761098122323
-1,-1,,,18387.699999996,1,1761098122399
-1,-1,,,18466.699999996,1,1761098122478
-1,-1,,,18552.799999997,1,1761098122564
-1,-1,,,18642.299999997,1,1761098122654
-1,-1,,,18719.899999999,1,1761098122731
-1,-1,,,18799.699999996,1,1761098122811
-1,-1,,,18883.299999997,1,1761098122895
-1,-1,,,18968.5,1,1761098122980
-1,-1,,,19049.299999997,1,1761098123061
