480.02,164.75,"ill show up here.",153,5179.5999999996,1757427990768
478.52,163.32,"ill show up here.",153,5262,1757427990850
473.36,152.79,"will show up here.",152,5347.5999999996,1757427990936
466.98,133.32,"to finish generatin",98,5423.2999999989,1757427991011
448.85,116.81,"AI to finish generat",96,5502.4000000004,1757427991091
420.94,79.01,"or AI to finish gene",93,5591.0999999996,1757427991179
401.46,22.85,"on, please wait pati",36,5655.2999999989,1757427991243
508.14,20.26,"e wait patiently. It",45,5735.0999999996,1757427991323
-1,-1,,,5813.9000000004,1757427991402
-1,-1,,,5880.5999999996,1757427991469
-1,-1,,,5951.1999999993,1757427991539
-1,-1,,,6023.7999999989,1757427991612
-1,-1,,,6093.0999999996,1757427991681
-1,-1,,,6175.0999999996,1757427991763
-1,-1,,,6258.1999999993,1757427991846
-1,-1,,,6332.0999999996,1757427991920
-1,-1,,,6409.9000000004,1757427991998
-1,-1,,,6474.7999999989,1757427992063
-1,-1,,,6559.4000000004,1757427992147
-1,-1,,,6630.0999999996,1757427992218
-1,-1,,,6707.4000000004,1757427992295
-1,-1,,,6776.7999999989,1757427992365
-1,-1,,,6841.2999999989,1757427992429
-1,-1,,,6913.2999999989,1757427992501
-1,-1,,,6993.1999999993,1757427992581
-1,-1,,,7050.5999999996,1757427992638
-1,-1,,,7119.1999999993,1757427992707
-1,-1,,,7183.9000000004,1757427992772
-1,-1,,,7260,1757427992848
-1,-1,,,7334.4000000004,1757427992922
-1,-1,,,7397.5,1757427992985
-1,-1,,,7475.9000000004,1757427993064
-1,-1,,,7549.5,1757427993137
-1,-1,,,7625.2999999989,1757427993213
-1,-1,,,7690.5,1757427993278
-1,-1,,,7754.4000000004,1757427993342
-1,-1,,,7815.9000000004,1757427993404
-1,-1,,,7873.6999999993,1757427993462
-1,-1,,,7948.2999999989,1757427993536
-1,-1,,,8022.0999999996,1757427993610
-1,-1,,,8094,1757427993682
-1,-1,,,8154.5,1757427993742
-1,-1,,,8221.5999999996,1757427993810
-1,-1,,,8289.5,1757427993877
-1,-1,,,8353.4000000004,1757427993941
-1,-1,,,8416,1757427994004
-1,-1,,,8488.2999999989,1757427994076
-1,-1,,,8558.5,1757427994146
-1,-1,,,8626,1757427994214
-1,-1,,,8709.1999999993,1757427994297
-1,-1,,,8780.1999999993,1757427994368
