-1,-1,,,5485.0999999046,1757428640463
-1,-1,,,5572.2000000477,1757428640550
-1,-1,,,5650.5999999046,1757428640628
-1,-1,,,5727.5,1757428640705
-1,-1,,,5811.8999998569,1757428640790
-1,-1,,,5888.0999999046,1757428640866
-1,-1,,,5964.2999999523,1757428640942
-1,-1,,,6039,1757428641016
-1,-1,,,6132.5,1757428641110
-1,-1,,,6208.3999998569,1757428641186
-1,-1,,,6289.2999999523,1757428641267
-1,-1,,,6374,1757428641351
-1,-1,,,6445.8999998569,1757428641423
-1,-1,,,6519.5,1757428641497
-1,-1,,,6592.0999999046,1757428641570
-1,-1,,,6667.5999999046,1757428641645
-1,-1,,,6746.3999998569,1757428641724
-1,-1,,,6819.7999999523,1757428641797
-1,-1,,,6898.7000000477,1757428641876
-1,-1,,,6978.7000000477,1757428641956
-1,-1,,,7054.5,1757428642032
-1,-1,,,7126.0999999046,1757428642103
-1,-1,,,7204.5999999046,1757428642182
-1,-1,,,7280.8999998569,1757428642258
-1,-1,,,7364,1757428642341
-1,-1,,,7446,1757428642423
-1,-1,,,7530.2999999523,1757428642508
-1,-1,,,7609.0999999046,1757428642587
-1,-1,,,7685.5999999046,1757428642663
-1,-1,,,7761.5,1757428642739
-1,-1,,,7836.5999999046,1757428642814
-1,-1,,,7915.5999999046,1757428642893
-1,-1,,,7987.3999998569,1757428642965
-1,-1,,,8059.2999999523,1757428643037
-1,-1,,,8128.5,1757428643106
-1,-1,,,8200.3999998569,1757428643178
-1,-1,,,8273.3999998569,1757428643251
-1,-1,,,8341,1757428643318
-1,-1,,,8410.7999999523,1757428643388
-1,-1,,,8482.3999998569,1757428643460
-1,-1,,,8557.7999999523,1757428643535
-1,-1,,,8642.5999999046,1757428643620
-1,-1,,,8745.2000000477,1757428643723
-1,-1,,,8821,1757428643798
-1,-1,,,8902,1757428643879
-1,-1,,,8980,1757428643957
-1,-1,,,9058.8999998569,1757428644036
-1,-1,,,9139.8999998569,1757428644117
-1,-1,,,9213.8999998569,1757428644191
-1,-1,,,9287.5,1757428644265
-1,-1,,,9359.2999999523,1757428644337
-1,-1,,,9430.5999999046,1757428644408
-1,-1,,,9500.2000000477,1757428644478
-1,-1,,,9570.3999998569,1757428644548
-1,-1,,,9639,1757428644616
-1,-1,,,9706.2000000477,1757428644684
-1,-1,,,9773.7000000477,1757428644751
-1,-1,,,9839.5,1757428644817
-1,-1,,,9905.2000000477,1757428644883
-1,-1,,,9969.5999999046,1757428644947
-1,-1,,,10030.200000048,1757428645008
-1,-1,,,10095.899999857,1757428645073
-1,-1,,,10161.099999905,1757428645139
-1,-1,,,10228.5,1757428645206
-1,-1,,,10295.799999952,1757428645273
-1,-1,,,10361.599999905,1757428645339
-1,-1,,,10427.399999857,1757428645405
-1,-1,,,10495,1757428645472
-1,-1,,,10563.700000048,1757428645541
-1,-1,,,10626.799999952,1757428645604
-1,-1,,,10694.5,1757428645672
-1,-1,,,10761.200000048,1757428645739
-1,-1,,,10828.799999952,1757428645806
-1,-1,,,10900.599999905,1757428645878
-1,-1,,,10968.399999857,1757428645946
-1,-1,,,11036.899999857,1757428646014
-1,-1,,,11109.099999905,1757428646087
-1,-1,,,11176.799999952,1757428646154
-1,-1,,,11244.799999952,1757428646222
-1,-1,,,11313.299999952,1757428646291
-1,-1,,,11384.299999952,1757428646362
-1,-1,,,11450.399999857,1757428646428
-1,-1,,,11517.099999905,1757428646495
-1,-1,,,11585.399999857,1757428646563
-1,-1,,,11660.099999905,1757428646638
-1,-1,,,11734.599999905,1757428646712
-1,-1,,,11810.399999857,1757428646788
-1,-1,,,11886.599999905,1757428646864
-1,-1,,,11963.299999952,1757428646941
-1,-1,,,12038.099999905,1757428647015
-1,-1,,,12112.200000048,1757428647090
-1,-1,,,12181.299999952,1757428647159
-1,-1,,,12254.299999952,1757428647232
-1,-1,,,12324.599999905,1757428647302
-1,-1,,,12394.700000048,1757428647372
-1,-1,,,12464.299999952,1757428647442
-1,-1,,,12533.399999857,1757428647511
-1,-1,,,12603.299999952,1757428647581
