479.52,164.59,"answer. The AI's re",125,5518.5,1757426754878
477.5,161.83,"answer. The AI's re",125,5597.3999999762,1757426754957
462.34,159.59,"ir answer. The AI's",123,5672.3999999762,1757426755032
469.1,133.31,"r answer. The AI's r",124,5749.1999999881,1757426755109
479.65,104.08,"answer. The AI's re",125,5814.8999999762,1757426755175
553.51,115.6,". The AI's response",132,5879.5999999642,1757426755239
660.5,6.88,"ly. It might take up",59,5947.1999999881,1757426755307
905.75,21.29,"1 minute",82,6012.1999999881,1757426755372
-1,-1,,,6077.6999999881,1757426755438
-1,-1,,,6142.6999999881,1757426755503
-1,-1,,,6221.6999999881,1757426755582
922.86,553.48,"w up here.",160,6296.8000000119,1757426755657
538.54,528.55,"er. The AI's respons",130,6366.0999999642,1757426755726
-1,-1,,,6430.5999999642,1757426755790
307.65,480.44,"generating their ans",109,6497.0999999642,1757426755857
117.52,283.08,"for AI to finish gen",92,6562.8000000119,1757426755923
23.77,326.37,"for AI to f",83,6634.6999999881,1757426755994
-1,-1,,,6706.8000000119,1757426756066
-1,-1,,,6779.8999999762,1757426756140
-1,-1,,,6847.5999999642,1757426756207
-1,-1,,,6911.6999999881,1757426756271
-1,-1,,,6978.3000000119,1757426756338
-1,-1,,,7047.1999999881,1757426756407
-1,-1,,,7111.6999999881,1757426756471
-1,-1,,,7178.8000000119,1757426756538
-1,-1,,,7249.8999999762,1757426756610
-1,-1,,,7315.6999999881,1757426756675
-1,-1,,,7385.6999999881,1757426756745
-1,-1,,,7450.3000000119,1757426756810
-1,-1,,,7513.5999999642,1757426756873
-1,-1,,,7578.0999999642,1757426756938
-1,-1,,,7652,1757426757012
-1,-1,,,7731.5,1757426757091
-1,-1,,,7792.5,1757426757152
-1,-1,,,7854.8999999762,1757426757215
-1,-1,,,7918.3000000119,1757426757278
-1,-1,,,7982.6999999881,1757426757342
197.91,85.19,"to finish generating",99,8045.8999999762,1757426757406
376.52,61.27,"stion, please wait p",33,8108.0999999642,1757426757468
858.8,14.97,"up to 1 minute",77,8174.8000000119,1757426757535
-1,-1,,,8243.3999999762,1757426757603
-1,-1,,,8305,1757426757665
-1,-1,,,8372.3999999762,1757426757732
-1,-1,,,8438.5999999642,1757426757798
-1,-1,,,8501.0999999642,1757426757861
-1,-1,,,8563.3000000119,1757426757923
-1,-1,,,8627,1757426757987
-1,-1,,,8690.8000000119,1757426758050
-1,-1,,,8751.6999999881,1757426758111
-1,-1,,,8818.5,1757426758178
-1,-1,,,8923.8000000119,1757426758283
-1,-1,,,9010.1999999881,1757426758370
-1,-1,,,9137.8000000119,1757426758498
-1,-1,,,9264.1999999881,1757426760168
-1,-1,,,9334.0999999642,1757426760238
-1,-1,,,9401.3999999762,1757426760305
-1,-1,,,9470.0999999642,1757426760373
-1,-1,,,9533.2999999523,1757426760437
-1,-1,,,9598.6999999881,1757426760502
-1,-1,,,9667.1999999881,1757426760571
-1,-1,,,9741.5999999642,1757426760645
-1,-1,,,9807,1757426760710
-1,-1,,,9873.5999999642,1757426760777
-1,-1,,,9937,1757426760840
-1,-1,,,9998.7999999523,1757426760902
-1,-1,,,10058.199999988,1757426760962
-1,-1,,,10122.399999976,1757426761026
-1,-1,,,10187.099999964,1757426761091
-1,-1,,,10261.599999964,1757426761165
-1,-1,,,10321.799999952,1757426761225
-1,-1,,,10383.199999988,1757426761287
-1,-1,,,10445.399999976,1757426761349
-1,-1,,,10506.5,1757426761410
-1,-1,,,10574,1757426761477
-1,-1,,,10640.799999952,1757426761544
-1,-1,,,10703.199999988,1757426761607
-1,-1,,,10763.899999976,1757426761667
-1,-1,,,10832.699999988,1757426761736
-1,-1,,,10897.799999952,1757426761801
-1,-1,,,10959.5,1757426761863
-1,-1,,,11021.099999964,1757426761925
-1,-1,,,11086.5,1757426761990
-1,-1,,,11150.199999988,1757426762054
-1,-1,,,11213.5,1757426762117
-1,-1,,,11275.699999988,1757426762179
-1,-1,,,11335,1757426762238
-1,-1,,,11400.299999952,1757426762304
-1,-1,,,11460,1757426762363
-1,-1,,,11520.699999988,1757426762424
-1,-1,,,11580.399999976,1757426762484
-1,-1,,,11642.899999976,1757426762546
-1,-1,,,11703.099999964,1757426762607
-1,-1,,,11769.699999988,1757426762673
-1,-1,,,11833.699999988,1757426762737
-1,-1,,,11893.899999976,1757426762797
-1,-1,,,11956.799999952,1757426762860
-1,-1,,,12016.799999952,1757426762920
-1,-1,,,12079.5,1757426762983
-1,-1,,,12141.199999988,1757426763045
-1,-1,,,12204.5,1757426763108
-1,-1,,,12265.199999988,1757426763169
-1,-1,,,12327.899999976,1757426763231
-1,-1,,,12387.599999964,1757426763291
-1,-1,,,12448.099999964,1757426763352
-1,-1,,,12511.599999964,1757426763415
-1,-1,,,12575.099999964,1757426763479
-1,-1,,,12635.5,1757426763539
-1,-1,,,12695.199999988,1757426763599
-1,-1,,,12761.299999952,1757426763665
-1,-1,,,12824,1757426763727
-1,-1,,,12885.5,1757426763789
-1,-1,,,12945.699999988,1757426763849
-1,-1,,,13010,1757426763913
-1,-1,,,13071.599999964,1757426763975
-1,-1,,,13131.599999964,1757426764035
-1,-1,,,13194.899999976,1757426764098
-1,-1,,,13256.099999964,1757426764160
-1,-1,,,13317.599999964,1757426764221
-1,-1,,,13377,1757426764280
-1,-1,,,13439.699999988,1757426764343
-1,-1,,,13502.599999964,1757426764406
-1,-1,,,13566.299999952,1757426764470
-1,-1,,,13629,1757426764533
-1,-1,,,13691.799999952,1757426764595
-1,-1,,,13752.5,1757426764656
-1,-1,,,13810.799999952,1757426764714
-1,-1,,,13872.5,1757426764776
-1,-1,,,13934.5,1757426764838
-1,-1,,,13996.399999976,1757426764900
-1,-1,,,14056,1757426764959
-1,-1,,,14118.5,1757426765022
-1,-1,,,14180.299999952,1757426765084
-1,-1,,,14240.199999988,1757426765144
-1,-1,,,14301.199999988,1757426765205
-1,-1,,,14359.399999976,1757426765263
-1,-1,,,14415.899999976,1757426765319
-1,-1,,,14478.799999952,1757426765382
-1,-1,,,14536.699999988,1757426765440
-1,-1,,,14596.899999976,1757426765500
-1,-1,,,14656.299999952,1757426765560
-1,-1,,,14717.899999976,1757426765621
-1,-1,,,14777.099999964,1757426765681
-1,-1,,,14834.899999976,1757426765738
-1,-1,,,14896.199999988,1757426765800
-1,-1,,,14955.5,1757426765859
-1,-1,,,15017.099999964,1757426765921
-1,-1,,,15075.899999976,1757426765979
-1,-1,,,15138.299999952,1757426766042
-1,-1,,,15201.799999952,1757426766105
-1,-1,,,15262.899999976,1757426766166
-1,-1,,,15324.899999976,1757426766228
-1,-1,,,15387.099999964,1757426766291
