-1,-1,,,2601,1757425267056
-1,-1,,,2704,1757425267159
-1,-1,,,2789,1757425267244
-1,-1,,,2859,1757425267315
-1,-1,,,2936,1757425267391
-1,-1,,,3011,1757425267466
-1,-1,,,3084,1757425267539
-1,-1,,,3202,1757425267656
-1,-1,,,3313,1757425267767
-1,-1,,,3426,1757425267880
-1,-1,,,3547,1757425268001
-1,-1,,,3665,1757425268120
-1,-1,,,3790,1757425268245
-1,-1,,,3908,1757425268363
-1,-1,,,4037,1757425268492
-1,-1,,,4158,1757425268612
-1,-1,,,4285,1757425268739
-1,-1,,,4414,1757425268868
-1,-1,,,4562,1757425269016
-1,-1,,,4711,1757425269165
-1,-1,,,4858,1757425269312
-1,-1,,,4994,1757425269448
-1,-1,,,5116,1757425269570
-1,-1,,,5235,1757425269689
-1,-1,,,5358,1757425269812
-1,-1,,,5481,1757425269936
-1,-1,,,5605,1757425270060
-1,-1,,,5728,1757425270183
-1,-1,,,5851,1757425270306
-1,-1,,,5971,1757425270425
-1,-1,,,6096,1757425270550
-1,-1,,,6215,1757425270671
-1,-1,,,6342,1757425270797
-1,-1,,,6458,1757425270913
-1,-1,,,6566,1757425271020
-1,-1,,,6672,1757425271127
-1,-1,,,6790,1757425271245
-1,-1,,,6904,1757425271358
-1,-1,,,7020,1757425271476
-1,-1,,,7137,1757425271593
-1,-1,,,7257,1757425271711
-1,-1,,,7374,1757425271828
-1,-1,,,7487,1757425271941
-1,-1,,,7599,1757425272054
-1,-1,,,7667,1757425272123
-1,-1,,,7811,1757425272266
-1,-1,,,7896,1757425272351
-1,-1,,,7973,1757425272428
-1,-1,,,8063,1757425272518
-1,-1,,,8168,1757425272623
-1,-1,,,8254,1757425272709
-1,-1,,,8322,1757425272777
-1,-1,,,8411,1757425272865
-1,-1,,,8545,1757425273000
-1,-1,,,8679,1757425273134
-1,-1,,,8820,1757425273274
-1,-1,,,9110,1757425273565
-1,-1,,,9235,1757425273690
-1,-1,,,9352,1757425273806
-1,-1,,,9478,1757425273933
-1,-1,,,9615,1757425274069
-1,-1,,,9746,1757425274201
-1,-1,,,9884,1757425274339
-1,-1,,,10010,1757425274465
-1,-1,,,10146,1757425274601
-1,-1,,,10273,1757425274728
-1,-1,,,10402,1757425274856
-1,-1,,,10528,1757425274982
-1,-1,,,10650,1757425275105
-1,-1,,,10784,1757425275239
-1,-1,,,10897,1757425275352
-1,-1,,,11021,1757425275475
-1,-1,,,11149,1757425275605
-1,-1,,,11277,1757425275732
-1,-1,,,11394,1757425275849
-1,-1,,,11521,1757425275976
-1,-1,,,11643,1757425276098
-1,-1,,,11762,1757425276217
-1,-1,,,11883,1757425276338
-1,-1,,,12008,1757425276462
-1,-1,,,12149,1757425276603
-1,-1,,,12261,1757425276716
-1,-1,,,12378,1757425276833
-1,-1,,,12515,1757425276970
-1,-1,,,12649,1757425277104
-1,-1,,,12779,1757425277234
-1,-1,,,12911,1757425277365
-1,-1,,,13023,1757425277478
-1,-1,,,13144,1757425277599
-1,-1,,,13268,1757425277723
-1,-1,,,13393,1757425277848
-1,-1,,,13521,1757425277976
-1,-1,,,13657,1757425278112
-1,-1,,,13783,1757425278238
-1,-1,,,13911,1757425278366
-1,-1,,,14038,1757425278493
-1,-1,,,14167,1757425278621
-1,-1,,,14288,1757425278743
-1,-1,,,14422,1757425278877
-1,-1,,,14613,1757425279068
-1,-1,,,14732,1757425279187
-1,-1,,,14846,1757425279301
-1,-1,,,14967,1757425279421
-1,-1,,,15095,1757425279551
-1,-1,,,15221,1757425279675
-1,-1,,,15334,1757425279789
-1,-1,,,15443,1757425279898
-1,-1,,,15556,1757425280011
-1,-1,,,15674,1757425280128
-1,-1,,,15790,1757425280245
-1,-1,,,15918,1757425280372
-1,-1,,,16041,1757425280495
-1,-1,,,16174,1757425280628
-1,-1,,,16288,1757425280744
-1,-1,,,16401,1757425280855
-1,-1,,,16509,1757425280964
-1,-1,,,16632,1757425281087
-1,-1,,,16752,1757425281208
-1,-1,,,16877,1757425281332
-1,-1,,,16994,1757425281449
-1,-1,,,17149,1757425281603
-1,-1,,,17264,1757425281719
-1,-1,,,17387,1757425281842
-1,-1,,,17514,1757425281969
-1,-1,,,17627,1757425282081
-1,-1,,,17749,1757425282205
-1,-1,,,17878,1757425282333
-1,-1,,,17993,1757425282447
-1,-1,,,18121,1757425282575
-1,-1,,,18236,1757425282690
-1,-1,,,18362,1757425282816
-1,-1,,,18476,1757425282930
-1,-1,,,18590,1757425283044
-1,-1,,,18708,1757425283163
-1,-1,,,18853,1757425283308
-1,-1,,,18979,1757425283435
-1,-1,,,19086,1757425283540
-1,-1,,,19200,1757425283655
-1,-1,,,19313,1757425283768
-1,-1,,,19419,1757425283874
-1,-1,,,19531,1757425283986
-1,-1,,,19644,1757425284099
-1,-1,,,19752,1757425284208
-1,-1,,,19866,1757425284321
-1,-1,,,19980,1757425284434
-1,-1,,,20092,1757425284547
-1,-1,,,20207,1757425284661
-1,-1,,,20326,1757425284781
-1,-1,,,20449,1757425284904
-1,-1,,,20571,1757425285026
-1,-1,,,20683,1757425285138
-1,-1,,,20806,1757425285261
-1,-1,,,20922,1757425285377
-1,-1,,,21042,1757425285497
-1,-1,,,21174,1757425285628
-1,-1,,,21292,1757425285746
-1,-1,,,21409,1757425285864
-1,-1,,,21524,1757425285979
-1,-1,,,21646,1757425286102
-1,-1,,,21770,1757425286225
-1,-1,,,21881,1757425286335
-1,-1,,,21995,1757425286450
-1,-1,,,22120,1757425286575
-1,-1,,,22235,1757425286689
-1,-1,,,22386,1757425286840
-1,-1,,,22514,1757425286968
-1,-1,,,22643,1757425287097
-1,-1,,,22767,1757425287223
-1,-1,,,22887,1757425287342
-1,-1,,,23001,1757425287456
-1,-1,,,23130,1757425287585
-1,-1,,,23247,1757425287702
