499.72241266385,499.78725449334,15890.599999964,1763445719581
502.40732355207,500.42216433905,16006.699999988,1763445719697
522.61857420004,503.65070910388,16104.199999988,1763445719795
564.09211032359,516.3486466537,16191.199999988,1763445719882
636.40256673547,544.75199777026,16283.199999988,1763445719974
687.12378751555,570.32233673286,16367.800000012,1763445720058
790.71033194621,613.50913669984,16446.399999976,1763445720137
888.18179876978,623.4439850441,16523.5,1763445720214
969.60389310808,635.82004647118,16614.300000012,1763445720305
897.93920397399,596.92380727949,16723.5,1763445720414
835.9862888364,541.53928645726,16809.399999976,1763445720500
753.5339909206,504.89962986523,16894.800000012,1763445720585
671.98479075413,454.29358327297,16977.599999964,1763445720668
593.41051482427,406.00351580353,17069.300000012,1763445720760
552.29486340445,393.34867203494,17161.399999976,1763445720852
534.65025242765,357.30985753159,17242.899999976,1763445720933
364.70236343413,329.8412562671,17325.300000012,1763445721016
474.14213224801,364.68832596086,17406.399999976,1763445721097
573.54704477009,431.49907935286,17493.099999964,1763445721183
659.81423194472,519.30618238359,17574.899999976,1763445721265
840.99658577206,570.31347544421,17662.800000012,1763445721353
910.90719776789,624.4240010922,17740.599999964,1763445721431
990.76056383234,666.97850926343,17826.599999964,1763445721517
992.51770529408,685.73718526988,17910.5,1763445721601
1008.6653941416,701.86473969095,17986.199999988,1763445721677
988.52085253011,688.19317604777,18060.599999964,1763445721751
976.05861423484,679.35647314994,18146.099999964,1763445721837
1010.6215624918,701.69982928879,18245.899999976,1763445721936
1064.1924178866,685.8997866841,18320.300000012,1763445722011
1002.1084524681,703.97498175831,18401.800000012,1763445722092
970.18567307947,707.68668341595,18487.599999964,1763445722178
893.22140941869,717.90193372705,18577.599999964,1763445722268
909.09431203766,694.52567873387,18653.300000012,1763445722344
940.42119184311,678.71542093646,18742.699999988,1763445722433
878.01197506787,695.03567473446,18825.599999964,1763445722516
852.60810090506,714.68797505489,18906.599999964,1763445722597
863.69769405632,728.55791820965,18998.099999964,1763445722689
893.8244435561,725.99858525616,19076,1763445722766
903.92884721382,703.33084638802,19156.599999964,1763445722847
909.21778292568,705.3568887315,19240,1763445722930
825.16729146692,692.74521117972,19319.199999988,1763445723010
714.29806898987,639.1586910834,19409.099999964,1763445723100
