411,294,5710.1000000089,1760723620265
414,288,6030.400000006,1760723620585
414,280,6287.900000006,1760723620843
413,274,6546.5,1760723621101
405,270,6773.8000000119,1760723621329
405,270,6981,1760723621536
405,270,7171.700000003,1760723621727
275,252,7374.700000003,1760723621930
251,242,7581.900000006,1760723622137
260,232,7759.1000000089,1760723622314
260,232,7963.200000003,1760723622518
260,232,8149.5,1760723622704
260,232,8333,1760723622888
263,232,8537.1000000089,1760723623092
345,236,8760.8000000119,1760723623316
367,236,8993.700000003,1760723623549
378,236,9202.400000006,1760723623757
379,236,9434.5,1760723623989
384,236,9627.1000000089,1760723624182
385,236,9827.700000003,1760723624383
385,236,10039.400000006,1760723624594
385,236,10233.600000009,1760723624788
371,236,10469.5,1760723625024
363,234,10779.400000006,1760723625334
363,234,11027.200000003,1760723625582
363,234,11212.5,1760723625769
363,234,11425.400000006,1760723625980
363,234,11610,1760723626165
363,234,11826.100000009,1760723626381
398,259,11992.900000006,1760723626548
398,259,12166.700000003,1760723626722
381,280,12366.700000003,1760723626922
372,298,12564.400000006,1760723627119
370,304,12757.200000003,1760723627312
370,306,13013.100000009,1760723627568
370,306,13193.100000009,1760723627748
370,306,13367.600000009,1760723627922
370,306,13532.200000003,1760723628087
370,306,13703.300000012,1760723628258
370,306,13898.800000012,1760723628454
370,306,14085.900000006,1760723628641
370,306,14265.100000009,1760723628820
370,306,14464,1760723629019
370,306,14651,1760723629206
370,306,14814.300000012,1760723629369
370,306,15012.200000003,1760723629567
370,306,15204.5,1760723629759
370,306,15385.600000009,1760723629940
370,306,15599,1760723630154
370,306,15817.900000006,1760723630373
370,306,16010.900000006,1760723630566
370,306,16183.5,1760723630738
370,306,16354,1760723630909
370,306,16524.200000003,1760723631079
370,306,16702.300000012,1760723631257
370,306,16872.700000003,1760723631428
370,306,17017.300000012,1760723631572
370,306,17323.900000006,1760723631879
370,306,17501.100000009,1760723632056
370,306,17682.200000003,1760723632237
370,306,17857.400000006,1760723632412
370,306,18020.400000006,1760723632575
370,306,18193.400000006,1760723632748
370,307,18385.100000009,1760723632940
366,310,18592.800000012,1760723633148
359,313,18792,1760723633347
356,313,18977.700000003,1760723633533
356,313,19154.200000003,1760723633709
356,313,19354,1760723633909
356,313,19535.600000009,1760723634090
356,313,19700.5,1760723634255
356,313,19867.5,1760723634422
356,313,20060.400000006,1760723634615
356,313,20243,1760723634798
356,313,20540,1760723635095
356,313,20745.300000012,1760723635300
393,361,20917.100000009,1760723635472
393,361,21113.5,1760723635668
281,335,21327.600000009,1760723635882
274,326,21538.600000009,1760723636093
267,314,21726,1760723636281
264,312,21906.800000012,1760723636462
264,312,22127.200000003,1760723636682
264,312,22307.900000006,1760723636863
264,312,22484,1760723637039
264,312,22657.300000012,1760723637212
264,312,22822.200000003,1760723637377
264,312,22981.400000006,1760723637536
264,312,23164.100000009,1760723637719
545,266,23358.200000003,1760723637913
1133,344,23542.100000009,1760723638097
1205,345,23728.700000003,1760723638284
1216,340,23946.800000012,1760723638502
1269,314,24148.5,1760723638704
1270,314,24547.600000009,1760723639102
1270,314,24709.600000009,1760723639264
1270,314,24908.400000006,1760723639465
1270,314,25086.5,1760723639641
1270,314,25249,1760723639804
1270,314,25412.5,1760723639967
1270,314,25608.200000003,1760723640163
1270,314,25796.900000006,1760723640352
1270,314,26010.700000003,1760723640566
1270,314,28031.600000009,1760723642586
1270,314,28320.700000003,1760723642876
1270,314,28557.400000006,1760723643112
1270,314,28725.200000003,1760723643280
1270,314,28951.700000003,1760723643507
1270,314,29099.700000003,1760723643654
1270,314,29263.800000012,1760723643819
1270,314,29472.900000006,1760723644028
1270,314,29625,1760723644180
1270,314,29782.5,1760723644337
1270,314,29959.600000009,1760723644514
1270,314,30128.400000006,1760723644683
1270,314,30406.800000012,1760723644962
1270,314,30604.800000012,1760723645160
1270,314,30784.900000006,1760723645340
1270,314,30936.900000006,1760723645492
1270,314,31090.900000006,1760723645646
1270,314,31255.400000006,1760723645810
1270,314,31473.400000006,1760723646028
1270,314,31684.800000012,1760723646240
1270,314,31839.700000003,1760723646395
1270,314,32008.800000012,1760723646564
1270,314,32183.800000012,1760723646739
1270,314,32336.900000006,1760723646892
1270,314,32488.900000006,1760723647044
1270,314,32639.800000012,1760723647195
1270,314,32798.5,1760723647353
1270,314,32954.900000006,1760723647510
1270,314,33150.200000003,1760723647705
1270,314,33317.600000009,1760723647872
1270,314,33596.900000006,1760723648152
1270,314,33754.600000009,1760723648309
1270,314,33910.800000012,1760723648466
1270,314,34061.100000009,1760723648616
1270,314,34205.100000009,1760723648760
1270,314,34367.700000003,1760723648923
1270,314,34521.5,1760723649076
1270,314,34665.900000006,1760723649221
1270,314,34818.100000009,1760723649373
1270,314,35135.900000006,1760723649691
1270,314,35297.100000009,1760723649852
1270,314,35464.300000012,1760723650019
1270,314,35711.700000003,1760723650267
1270,314,35931.600000009,1760723650486
1270,314,36178.100000009,1760723650733
1270,314,36390.700000003,1760723650945
1270,314,36604.400000006,1760723651159
1270,314,36781.600000009,1760723651336
1270,314,37011.800000012,1760723651567
1270,314,37189,1760723651744
1270,314,37398.700000003,1760723651954
1270,314,37600.200000003,1760723652155
1270,314,37786.700000003,1760723652342
1270,314,37944.900000006,1760723652500
1270,314,38105.300000012,1760723652660
1270,314,38259.400000006,1760723652814
1270,314,38426,1760723652981
1270,314,38578.5,1760723653133
1270,314,38732.900000006,1760723653288
1270,314,38908.100000009,1760723653463
1270,314,39066.600000009,1760723653621
1270,314,39211.900000006,1760723653767
1270,314,39380.5,1760723653935
1270,314,39558.400000006,1760723654113
1270,314,39720.300000012,1760723654275
1270,314,39867.900000006,1760723654423
1270,314,40015.200000003,1760723654570
1270,314,40165.100000009,1760723654720
1270,314,40316.800000012,1760723654872
1270,314,40476.600000009,1760723655031
1270,314,40731.900000006,1760723655287
1270,314,40885.300000012,1760723655440
1270,314,41022.800000012,1760723655578
1270,314,41200.5,1760723655755
1270,314,41345.5,1760723655900
1270,314,41508.700000003,1760723656064
1270,314,41667.700000003,1760723656223
1270,314,41817,1760723656372
1270,314,41979,1760723656534
1270,314,42134.700000003,1760723656690
1270,314,42288.200000003,1760723656843
1270,314,42441.700000003,1760723656996
1270,314,42579.5,1760723657134
1270,314,42742,1760723657297
1270,314,42924.400000006,1760723657479
1270,314,43082.400000006,1760723657637
1270,314,43240.600000009,1760723657795
1270,314,43384.400000006,1760723657939
1270,314,43549.200000003,1760723658104
1270,314,43699.400000006,1760723658254
