480.35,164.97,"ow up here.",159,1685.5,1757901312090
477.57,166.32,"ow up here.",159,1749.1999999285,1757901312153
473.82,166.95,"how up here.",158,1810.6000000238,1757901312214
458.31,162.93,"show up here.",157,1858.6000000238,1757901312262
451.44,143.01,"show up here.",156,1909.3999999762,1757901312313
382.2,91.57,"e will show up here.",150,1958.8999999762,1757901312363
341.95,55.37,"question, please wai",30,2008.6999999285,1757901312412
376.15,45.78,"stion, please wait p",33,2059.1999999285,1757901312463
334.67,32.69,"question, please wai",30,2108.1000000238,1757901312512
375.76,24.88,"stion, please wait p",33,2158.1999999285,1757901312562
352.04,27.54,"uestion, please wait",31,2210.5,1757901312614
440.39,65.58,"please wait patient",39,2256.8999999762,1757901312660
536.25,111.07,"w up here.",160,2307.6999999285,1757901312711
711.86,162.61,"w up here.",160,2360.1000000238,1757901312764
699.51,243,"w up here.",160,2405.7999999523,1757901312809
863.83,303.27,"w up here.",160,2457.2999999523,1757901312861
996.93,334.92,"w up here.",160,2511,1757901312915
1170.69,392.06,,,2557.3999999762,1757901312963
1242.54,431.37,,,2609,1757901313013
-1,-1,,,2660.3999999762,1757901313064
-1,-1,,,2708.7999999523,1757901313112
-1,-1,,,2756.6000000238,1757901313160
-1,-1,,,2820.1999999285,1757901313224
-1,-1,,,2896,1757901313299
-1,-1,,,2940.8999999762,1757901313344
-1,-1,,,2990.7999999523,1757901313394
-1,-1,,,3041.2999999523,1757901313445
-1,-1,,,3090.8999999762,1757901313494
-1,-1,,,3143.7999999523,1757901313547
-1,-1,,,3189,1757901313592
-1,-1,,,3242.6999999285,1757901313646
-1,-1,,,3288.6000000238,1757901313692
-1,-1,,,3347,1757901313751
1312.59,366.75,,,3396.6999999285,1757901313800
1194.5,387.68,,,3445.6999999285,1757901313849
1208.9,390.27,,,3492.2999999523,1757901313896
1314.86,406.74,,,3541.1999999285,1757901313945
-1,-1,,,3588.8999999762,1757901313992
-1,-1,,,3641.2999999523,1757901314045
-1,-1,,,3689.8999999762,1757901314093
1318.08,429.18,,,3742,1757901314145
1251.74,435.87,,,3791.8999999762,1757901314195
1161,444.43,,,3840.6999999285,1757901314244
-1,-1,,,3891,1757901314294
-1,-1,,,3940.6999999285,1757901314344
-1,-1,,,3999.1999999285,1757901314403
-1,-1,,,4064,1757901314467
